adv_policy_vf,eplenmean,eprewmean,pro_policy_vf,test reward
19.959837,75.99,69.86976972192164,20.01929,-56.64
15.611517,75.22,70.6570818368896,13.369867,-50.9
32.201324,71.98,64.75131391698888,33.356056,-55.92
30.491816,70.74,59.442201342208534,28.381355,-58.9
22.045408,72.99,65.72823220420047,21.77083,-55.02
21.83672,73.17,64.60472612994276,23.34611,-64.0
26.03024,74.52,67.23849877115582,25.77631,-58.74
21.073711,70.44,54.51527544422008,21.004978,-60.0
23.720602,70.76,54.00560439673876,23.492231,-60.32
32.20961,71.79,57.91618760183555,33.211266,-56.72
26.272896,73.94,65.95298489716262,26.549463,-63.02
27.056084,77.5,76.82776323617071,27.669191,-55.7
27.26789,78.13,76.2381794281505,27.489052,-60.22
27.330776,73.24,63.55746177478297,27.858461,-58.9
29.395903,69.22,50.80955296832427,29.460114,-63.96
21.583393,70.33,55.36698159995658,22.101706,-52.02
23.29513,69.45,51.59616258945299,23.678766,-60.9
23.07429,69.27,50.95154809730165,22.492714,-55.04
24.48441,70.45,51.408360541086566,24.942896,-61.54
35.475018,68.03,47.374040800733376,33.63947,-58.02
22.751839,67.55,45.426274651180194,22.77538,-54.3
26.269444,71.92,59.4642792788515,27.558596,-59.94
20.87404,73.15,61.529537265897936,21.89358,-55.06
25.146257,75.42,66.1469272897081,26.511402,-63.58
29.933039,76.43,69.80147653600474,30.312801,-62.0
32.39866,73.12,59.14058246039818,27.776379,-67.76
19.571362,72.27,62.474188709630006,19.159319,-58.48
35.691196,72.11,58.93330262310331,35.012646,-66.22
23.76608,69.4,52.27794170028117,23.539883,-59.1
29.966026,73.5,62.57705903370651,30.699888,-61.9
28.350441,72.93,58.16790580470979,27.15282,-62.0
30.349634,72.54,59.08046731264068,30.269987,-58.84
25.046099,74.03,61.352957545630225,22.375147,-61.16
28.025389,69.85,51.77690279556015,27.00261,-64.92
19.933855,70.71,52.541580202417634,19.480396,-64.1
20.406343,71.67,57.72295898581199,19.8013,-60.78
27.215345,66.73,45.55247398482681,28.00051,-54.12
27.373375,69.92,53.03976616717286,27.139122,-55.06
32.362473,66.96,47.98867017248158,32.94282,-58.4
29.508524,71.5,59.76053375500621,28.249277,-64.06
24.647934,72.28,63.31336469617833,24.400326,-61.38
23.02969,67.47,49.69506503637622,22.322016,-61.12
17.778612,63.7,41.54778239472756,13.380384,-63.02
30.79947,64.94,45.41230127930955,28.471638,-57.12
24.874327,67.14,49.11464333383499,24.477287,-59.76
35.08651,73.57,67.64739867413364,38.585144,-61.9
23.875805,73.17,66.80631824775703,22.364647,-70.46
32.296974,73.16,69.25497802955441,30.587713,-64.34
24.145172,74.49,72.75079612003303,24.461176,-67.84
27.28165,74.78,74.03005943119076,25.308527,-64.32
22.532629,73.02,67.29663447326904,21.866121,-56.04
24.053528,74.49,66.07999395867411,23.440693,-64.26
22.862717,73.59,61.664203889458996,21.768608,-63.86
26.113745,74.89,63.31043578097133,24.70191,-69.88
25.86453,77.54,69.92139797725018,25.689367,-70.8
27.629057,73.43,55.48915525250903,26.766352,-69.7
31.846786,74.24,55.34332683359107,26.642653,-69.74
66.80846,73.27,47.51242919161089,59.4308,-66.86
76.111145,72.78,45.2324910486977,68.93058,-72.3
67.20314,75.02,51.46362695667753,63.354797,-71.5
94.82308,69.53,34.35377259540627,77.90524,-70.84
124.697624,69.38,32.795362835332455,101.89578,-66.68
202.65543,68.23,27.467830365747055,186.96191,-64.24
214.6186,65.52,18.729678471218968,208.66032,-67.42
181.88344,64.1,14.814946032471001,187.83185,-70.16
133.18317,64.75,17.90538764008118,135.47401,-60.68
170.2154,63.3,15.896333200438765,167.80933,-51.78
205.59099,61.25,9.502833288404394,203.22035,-56.3
162.27377,59.17,1.056875535950085,169.5193,-58.0
205.1125,58.5,1.5006482927947626,202.16733,-62.18
177.94147,59.68,1.2546429784634836,178.0178,-66.32
150.05649,59.42,4.046725452302886,149.06711,-62.72
186.64171,60.65,6.821977506592081,182.69087,-66.26
189.7721,57.69,0.686413615971733,194.03802,-64.06
120.005264,59.44,3.0689380248337623,117.48818,-56.3
168.07916,58.62,-0.037605738063453485,172.33847,-70.44
195.19064,54.48,-8.530108930766453,200.50352,-65.82
181.68477,55.4,-3.7447930110320327,183.23032,-67.3
198.04457,58.54,0.6357461494624408,196.66539,-56.84
150.95966,61.86,7.235731253302922,153.48401,-67.82
205.68658,63.09,5.514590338670259,206.9658,-69.64
226.31354,65.72,8.275977978473884,226.48062,-58.36
145.93756,68.93,13.454907332517957,154.49655,-64.96
195.6233,69.43,13.934539726788385,196.14328,-67.72
203.14804,65.5,5.92923628484277,204.309,-63.48
180.464,68.31,9.774911163348854,182.05405,-66.24
